Category_id,keyword,Category
19,artha gading,Makan dan minum
19,arthur's,Makan dan minum
19,ayam & ikan goreng cianjur,Makan dan minum
19,ayam goreng pemuda surabaya,Makan dan minum
19,b' steak grill & pancake,Makan dan minum
19,backstage,Makan dan minum
19,backyard,Makan dan minum
19,baji pamai,Makan dan minum
19,bak kut teh 100,Makan dan minum
19,bakmi grand kelinci,Makan dan minum
19,bakmi ravino,Makan dan minum
19,bakoel desa,Makan dan minum
19,bandar betawi,Makan dan minum
19,bandar jakarta,Makan dan minum
19,bangkok garden,Makan dan minum
19,bangkok jam,Makan dan minum
19,bara bere,Makan dan minum
19,barokah,Makan dan minum
19,base bar & cafã©,Makan dan minum
19,batavia sunda kelapa marina,Makan dan minum
19,beatrice quarters,Makan dan minum
19,beer wine & spirits,Makan dan minum
19,bi won,Makan dan minum
19,bistro,Makan dan minum
19,blue box,Makan dan minum
19,blue fox,Makan dan minum
19,bmc (bandoengsche melk centrale),Makan dan minum
19,bobabits,Makan dan minum
19,bonchon chicken express,Makan dan minum
19,boulevard steak,Makan dan minum
19,brewworkz,Makan dan minum
19,bumbu dua,Makan dan minum
19,bumbu moyang,Makan dan minum
19,cafã© barrett borneo,Makan dan minum
19,cafe de corner,Makan dan minum
19,cafã© dosray,Makan dan minum
19,cafã© janur mayang sari,Makan dan minum
19,cafe ohlala,Makan dan minum
19,cafe one eight,Makan dan minum
19,cafã© sky,Makan dan minum
19,canton paradise,Makan dan minum
19,carnivor,Makan dan minum
19,carnivor kelapa gading,Makan dan minum
19,cathay,Makan dan minum
19,celup celup,Makan dan minum
19,cempaka jaya,Makan dan minum
19,cesils,Makan dan minum
19,ch house,Makan dan minum
19,charlie karaoke,Makan dan minum
19,chef's table,Makan dan minum
19,cheng wang,Makan dan minum
19,chicken phong,Makan dan minum
19,chinese food a hwa,Makan dan minum
19,chunagon,Makan dan minum
19,chung hua,Makan dan minum
19,cin yen,Makan dan minum
19,club m karaoke,Makan dan minum
19,coffee bar,Makan dan minum
19,coffee corner,Makan dan minum
19,coin's,Makan dan minum
19,columbus fried chicken,Makan dan minum
19,copa cabana,Makan dan minum
19,costare,Makan dan minum
19,coto konro,Makan dan minum
19,crapoe,Makan dan minum
19,cravin resto,Makan dan minum
19,crown palace,Makan dan minum
19,da jiang nan bei,Makan dan minum
19,dae jang geum,Makan dan minum
19,daisho express,Makan dan minum
19,danau sunter,Makan dan minum
19,dapur manado,Makan dan minum
19,dapur seafood,Makan dan minum
19,darumaya ramen,Makan dan minum
19,"delta hotel, spa & health club",Makan dan minum
19,dermaga one,Makan dan minum
19,district,Makan dan minum
19,dm 99 cafã© & resto,Makan dan minum
19,do'an,Makan dan minum
19,dragon seafood,Makan dan minum
19,e bar,Makan dan minum
19,east star,Makan dan minum
19,eleventh hour,Makan dan minum
19,elysium lounge & bar,Makan dan minum
19,ever fresh fish market,Makan dan minum
19,food bloc,Makan dan minum
19,food galery,Makan dan minum
19,frankfurter hotdog,Makan dan minum
19,fuji,Makan dan minum
19,fujiyama ramen,Makan dan minum
19,fuku tei,Makan dan minum
19,furama restaurant,Makan dan minum
19,gading aroma,Makan dan minum
19,galangan voc,Makan dan minum
19,gandy steak house,Makan dan minum
19,gangsan,Makan dan minum
19,gastro alley,Makan dan minum
19,girll master resto,Makan dan minum
19,gogur yeo,Makan dan minum
19,golden jade kitchen,Makan dan minum
19,golden leaf,Makan dan minum
19,grab & go,Makan dan minum
19,grand prince,Makan dan minum
19,grandma's suki,Makan dan minum
19,green kitchen,Makan dan minum
19,haagen dazs,Makan dan minum
19,hailam kopitiam,Makan dan minum
19,hangover,Makan dan minum
19,hanok,Makan dan minum
19,happy,Makan dan minum
19,happy family ( family ria ),Makan dan minum
19,happy kitchen,Makan dan minum
19,hawai,Makan dan minum
19,hawai vegetarian food,Makan dan minum
19,hokkaido fish market,Makan dan minum
19,hokuo,Makan dan minum
19,hollywood,Makan dan minum
19,honeymoon dessert emporium,Makan dan minum
19,hops & malt,Makan dan minum
19,hot station,Makan dan minum
19,hotshots burger,Makan dan minum
19,hottencole,Makan dan minum
19,house of pasta,Makan dan minum
19,hwang geum bab sang,Makan dan minum
19,ibiza - chamomile,Makan dan minum
19,ichibiru,Makan dan minum
19,ikan goreng cianjur,Makan dan minum
19,ikana ikana,Makan dan minum
19,ikapu,Makan dan minum
19,ikkousha,Makan dan minum
19,ikkudo - ichi,Makan dan minum
19,ilha formosa,Makan dan minum
19,imperial duck,Makan dan minum
19,imperial wok,Makan dan minum
19,ing suki,Makan dan minum
19,inkopal,Makan dan minum
19,ipot suki,Makan dan minum
19,ippeke komachi,Makan dan minum
19,iton,Makan dan minum
19,jang teoh,Makan dan minum
19,jemahdi seafood,Makan dan minum
19,jia wei restaurant,Makan dan minum
19,jimbaran,Makan dan minum
19,joy cafã©,Makan dan minum
19,kamtag chicken,Makan dan minum
19,kembang tandjoeng,Makan dan minum
19,kimchi grandma,Makan dan minum
19,king's palace,Makan dan minum
19,kyo-dai ramen,Makan dan minum
19,la piazza gading food city,Makan dan minum
19,lalapan hidangan sunda,Makan dan minum
19,le mint,Makan dan minum
19,le shan lou,Makan dan minum
19,little baghdad,Makan dan minum
19,lollipop,Makan dan minum
19,lollypop' s playland & cafã©,Makan dan minum
19,london cafã©,Makan dan minum
19,long beach,Makan dan minum
19,loykee best chicken rice,Makan dan minum
19,macau supreme,Makan dan minum
19,mame,Makan dan minum
19,manimga,Makan dan minum
19,matsuzaka japanese steak,Makan dan minum
19,may star corner,Makan dan minum
19,medan baru,Makan dan minum
19,men -oh hakata,Makan dan minum
19,michuholl,Makan dan minum
19,mimoosa,Makan dan minum
19,minus 2 (two),Makan dan minum
19,miz moren,Makan dan minum
19,momento,Makan dan minum
19,mr. bbq,Makan dan minum
19,mr. sashimi,Makan dan minum
19,muara kuring,Makan dan minum
19,my hanoi house,Makan dan minum
19,my resto,Makan dan minum
19,mystique,Makan dan minum
19,nabe douraku,Makan dan minum
19,new oceanic cafã©,Makan dan minum
19,northren house indonesia,Makan dan minum
19,nuno fusion food,Makan dan minum
19,ocha,Makan dan minum
19,oh lala lounge,Makan dan minum
19,ohka,Makan dan minum
19,okiro box,Makan dan minum
19,oktober feast,Makan dan minum
19,oldtown,Makan dan minum
19,olfrenz,Makan dan minum
19,oppa house of soju,Makan dan minum
19,oriental,Makan dan minum
19,ozone food centre,Makan dan minum
19,p & b,Makan dan minum
19,padang express,Makan dan minum
19,pan and barrel,Makan dan minum
19,pan pan,Makan dan minum
19,penang,Makan dan minum
19,penang kopitiam,Makan dan minum
19,pendopo 21,Makan dan minum
19,pepper lunch express,Makan dan minum
19,pho' anh,Makan dan minum
19,pidza inc,Makan dan minum
19,pisa cafe and resto,Makan dan minum
19,pisa kelapa gading,Makan dan minum
19,pit stop karting,Makan dan minum
19,pondok aroma segar,Makan dan minum
19,pondok daun,Makan dan minum
19,pondok dunia laut,Makan dan minum
19,pondok impian,Makan dan minum
19,pondok kepiting asap,Makan dan minum
19,port er house,Makan dan minum
19,pusat jajan mkg-1,Makan dan minum
19,q - seafood restaurant,Makan dan minum
19,q - thai,Makan dan minum
19,queen's of india,Makan dan minum
19,queffe cafã©,Makan dan minum
19,racha suki,Makan dan minum
19,rainbow,Makan dan minum
19,rainbow kitchen,Makan dan minum
19,raja kuring,Makan dan minum
19,ramen 180,Makan dan minum
19,rati rati,Makan dan minum
19,rawon nguling,Makan dan minum
19,red and white,Makan dan minum
19,red crystal,Makan dan minum
19,red tomato express,Makan dan minum
19,rem club,Makan dan minum
19,replay,Makan dan minum
19,resto platinum,Makan dan minum
19,restoran pyongyang baru,Makan dan minum
19,rumah makan 369,Makan dan minum
19,rumah makan kns,Makan dan minum
19,rusdin resto,Makan dan minum
19,ryo tei,Makan dan minum
19,sahabat bundo,Makan dan minum
19,sahara cafe,Makan dan minum
19,sahara shisha cafe & food,Makan dan minum
19,sambalero,Makan dan minum
19,sampan,Makan dan minum
19,sampan bbq seafood centre,Makan dan minum
19,samudera rasa,Makan dan minum
19,sate khas senayan express,Makan dan minum
19,sea food sunda kelapa,Makan dan minum
19,sea side suki,Makan dan minum
19,seafood city bandar djakarta,Makan dan minum
19,seafood kapal laut,Makan dan minum
19,segarra,Makan dan minum
19,selera,Makan dan minum
19,sense,Makan dan minum
19,seorae galmaegisal,Makan dan minum
19,seoul korean restaurant,Makan dan minum
19,siamsuki,Makan dan minum
19,siamsuki and grill,Makan dan minum
19,signature,Makan dan minum
19,sin sin restaurant,Makan dan minum
19,sinar jaya,Makan dan minum
19,sopkan resto,Makan dan minum
19,soto ambengan,Makan dan minum
19,soto ayam ambengan pak saidi,Makan dan minum
19,spring hill sea food,Makan dan minum
19,ssikkek korean bbq,Makan dan minum
19,standing sushi bar,Makan dan minum
19,street galery,Makan dan minum
19,styles,Makan dan minum
19,suki jade,Makan dan minum
19,sumibian,Makan dan minum
19,sumo,Makan dan minum
19,sumoboo,Makan dan minum
19,sun fong cuisine,Makan dan minum
19,sunda kelapa,Makan dan minum
19,sushi masa,Makan dan minum
19,sushizen,Makan dan minum
19,ta yang suki,Makan dan minum
19,tagami,Makan dan minum
19,taipan,Makan dan minum
19,taiyo sushi,Makan dan minum
19,take shabu,Makan dan minum
19,tang terrace,Makan dan minum
19,tang zhi,Makan dan minum
19,tea garden,Makan dan minum
19,ted's,Makan dan minum
19,tematik,Makan dan minum
19,tempo doeloe,Makan dan minum
19,teo chew palace,Makan dan minum
19,teppanyaki niroku,Makan dan minum
19,teracce cafã©,Makan dan minum
19,texas fried chicken,Makan dan minum
19,thang cafe,Makan dan minum
19,the barbecue plaza,Makan dan minum
19,the beers,Makan dan minum
19,the gang of pfc,Makan dan minum
19,the lab cafã©,Makan dan minum
19,the melpot,Makan dan minum
19,the play room,Makan dan minum
19,the vineyard,Makan dan minum
19,thirty seven degrees,Makan dan minum
19,tiger express,Makan dan minum
19,tongue 'n groove,Makan dan minum
19,top cafã© & resto,Makan dan minum
19,tortuga,Makan dan minum
19,tsim tung,Makan dan minum
19,urang kampung euy,Makan dan minum
19,vegetus,Makan dan minum
19,vilmeidhy,Makan dan minum
19,vino asia cemerlang,Makan dan minum
19,viti,Makan dan minum
19,viva bowling,Makan dan minum
19,voize,Makan dan minum
19,waroeng daun sedap,Makan dan minum
19,warung subak,Makan dan minum
19,waterbom,Makan dan minum
19,wayn,Makan dan minum
19,wendys,Makan dan minum
19,white hunter & han gang,Makan dan minum
19,whiz,Makan dan minum
19,wine cellar,Makan dan minum
19,woku woku,Makan dan minum
19,woon tung kee,Makan dan minum
19,x fun,Makan dan minum
19,x golf,Makan dan minum
19,x.o suki & cuisine,Makan dan minum
19,x.o suki & yakiniku,Makan dan minum
19,xiang garden,Makan dan minum
19,xiang man lou,Makan dan minum
19,xo - suki,Makan dan minum
19,ya rae hyang,Makan dan minum
19,yamagoya ramen,Makan dan minum
19,yuraku,Makan dan minum
19,yuraku buffet,Makan dan minum
19,eatery,Makan dan minum
19,pusat jajan daan mogot,Makan dan minum
19,taman jajan pola bugar,Makan dan minum
19,urban kitchen,Makan dan minum
19,cafã© de sarinah,Makan dan minum
19,daoen sirih food garden,Makan dan minum
19,food court gajah mada plaza,Makan dan minum
19,food court itc cempaka mas,Makan dan minum
19,food court tenabang,Makan dan minum
19,food district,Makan dan minum
19,food louver,Makan dan minum
19,foodicious,Makan dan minum
19,pusat jajan carrefour,Makan dan minum
19,pusat jajan d.zone,Makan dan minum
19,pusat jajan galeri matahari,Makan dan minum
19,the foodzone,Makan dan minum
19,urban kanteen,Makan dan minum
19,vanilla cafe,Makan dan minum
19,eat and eat,Makan dan minum
19,food court itc kuningan,Makan dan minum
19,food court itc permata hijau,Makan dan minum
19,food court kuningan village,Makan dan minum
19,food court mal ambasador,Makan dan minum
19,food court pondok indah mall ii,Makan dan minum
19,food court the energy,Makan dan minum
19,food court the nest,Makan dan minum
19,food point,Makan dan minum
19,gourmet world,Makan dan minum
19,kemiri,Makan dan minum
19,lunch box,Makan dan minum
19,market place,Makan dan minum
19,menara bidakara food court,Makan dan minum
19,pasaraya blok m food court,Makan dan minum
19,property,Makan dan minum
19,sampoerna food square,Makan dan minum
19,the bellagio food centre,Makan dan minum
19,cibubur junction food court,Makan dan minum
19,fast food ujung menteng,Makan dan minum
19,obe kitchen,Makan dan minum
19,wiki wiki wok,Makan dan minum
19,fj square,Makan dan minum
19,food court mangga dua square,Makan dan minum
19,food court wtc mangga dua,Makan dan minum
19,food junction,Makan dan minum
19,jasons,Makan dan minum
19,mag food,Makan dan minum
19,pusat hidangan boulevard,Makan dan minum
19,pusat jajan - 1,Makan dan minum
19,pusat jajan diamond,Makan dan minum
8,islam jakarta,Kesehatan
8,pertamina jaya,Kesehatan
8,tarakan,Kesehatan
8,mitra kemayoran,Kesehatan
8,pgi cikini,Kesehatan
8,abdi waluyo,Kesehatan
8,menteng mitra afia,Kesehatan
8,husada,Kesehatan
8,dr. cipto mangunkusumo,Kesehatan
8,moh. ridwan meuraksa,Kesehatan
8,kramat 128,Kesehatan
8,pk. sint carolus,Kesehatan
8,moh. husni thamrin internasional salemba,Kesehatan
8,gatot subroto,Kesehatan
8,dr. mintohardjo,Kesehatan
8,evasari,Kesehatan
8,budi kemuliaan,Kesehatan
8,profesor nizar,Kesehatan
8,dharma sakti,Kesehatan
8,panti raharja,Kesehatan
8,berkat ibu,Kesehatan
8,ypk mandiri,Kesehatan
8,bunda jakarta,Kesehatan
8,bina estetika,Kesehatan
8,jakarta eye center,Kesehatan
8,proklamasi,Kesehatan
8,tambak,Kesehatan
8,fkg universitas indonesia,Kesehatan
8,salemba satu,Kesehatan
8,sahid sahirman memorial,Kesehatan
8,islam jakarta sukapura,Kesehatan
8,gading pluit,Kesehatan
8,mitra keluarga kelapa gading,Kesehatan
8,koja,Kesehatan
8,pelabuhan jakarta,Kesehatan
8,mulyasari,Kesehatan
8,pantai indah kapuk,Kesehatan
8,atma jaya,Kesehatan
8,pluit,Kesehatan
8,puri medika,Kesehatan
8,satya negara,Kesehatan
8,royal progress,Kesehatan
8,port medical center,Kesehatan
8,sukmul sisma medika,Kesehatan
8,family,Kesehatan
8,grand family,Kesehatan
8,pi. prof.sulianti saroso,Kesehatan
8,santo susuf,Kesehatan
8,firdaus,Kesehatan
8,hermina podomoro,Kesehatan
8,cengkareng,Kesehatan
8,patria ikkt,Kesehatan
8,royal taruma,Kesehatan
8,sumber waras,Kesehatan
8,hermina daan mogot,Kesehatan
8,siloam hospitals kebon jeruk/siloam graha medika,Kesehatan
8,puri mandiri kedoya,Kesehatan
8,grha kedoya,Kesehatan
8,medika permata hijau,Kesehatan
8,puri indah,Kesehatan
8,pelni petamburan,Kesehatan
8,bhakti mulia,Kesehatan
8,cinta kasih tzu chi,Kesehatan
8,dr.soeharto heerdjan,Kesehatan
8,bina sehat mandiri,Kesehatan
8,dharmais,Kesehatan
8,harapan kita,Kesehatan
8,harapan kita,Kesehatan
8,aries,Kesehatan
8,fkg universitas trisakti,Kesehatan
8,anggrek mas,Kesehatan
8,jakarta eye center kedoya,Kesehatan
8,ban jakarta selatan,Kesehatan
8,setia mitra,Kesehatan
8,fatmawati,Kesehatan
8,mayapada,Kesehatan
8,prikasih,Kesehatan
8,ali sibroh malisi,Kesehatan
8,zahirah,Kesehatan
8,muhammadiyah jakarta,Kesehatan
8,pusat pertamina,Kesehatan
8,muhammadiyah taman puring,Kesehatan
8,gandaria,Kesehatan
8,pondok indah jakarta selatan,Kesehatan
8,bhayangkara selapa polri,Kesehatan
8,jakarta medical center,Kesehatan
8,rumkital marinir cilandak,Kesehatan
8,siaga raya,Kesehatan
8,dr. suyoto,Kesehatan
8,metropolitan medical center,Kesehatan
8,jakarta,Kesehatan
8,medistra,Kesehatan
8,agung,Kesehatan
8,tebet,Kesehatan
8,tria dipa,Kesehatan
8,andhika,Kesehatan
8,manazeli,Kesehatan
8,aulia,Kesehatan
8,sofa marwa,Kesehatan
8,brawijaya,Kesehatan
8,asih,Kesehatan
8,dharmawangsa,Kesehatan
8,yurino ciranjang,Kesehatan
8,panti nugeraha,Kesehatan
8,kartini,Kesehatan
8,yadika kebayoran lama,Kesehatan
8,asri,Kesehatan
8,duren tiga,Kesehatan
8,avisena,Kesehatan
8,kemang,Kesehatan
8,siloam semanggi,Kesehatan
8,"prof.dr.isak salim ""aini""",Kesehatan
8,budhi jaya,Kesehatan
8,fkg univ.prof.dr.moestopo,Kesehatan
8,harapan jayakarta,Kesehatan
8,harapan bunda,Kesehatan
8,yadika pondok bambu,Kesehatan
8,islam jakarta pondok kopi,Kesehatan
8,tk.iv cijantung kesdam jaya,Kesehatan
8,pengayoman cipinang,Kesehatan
8,premier jatinegara,Kesehatan
8,pusat angkatan udara dr. esnawan antariksa,Kesehatan
8,budhi asih,Kesehatan
8,tk.iii dik pusdikkes kadiklatad,Kesehatan
8,bhayangkara tk.i  r. said sukanto,Kesehatan
8,universitas kristen indonesia,Kesehatan
8,harum sisma medika,Kesehatan
8,haji jakarta,Kesehatan
8,pasar rebo,Kesehatan
8,pemuda,Kesehatan
8,pulomas,Kesehatan
8,omni internasional pulomas,Kesehatan
8,kartika pulomas,Kesehatan
8,persahabatan,Kesehatan
8,mediros,Kesehatan
8,dharma nugraha,Kesehatan
8,resti mulya,Kesehatan
8,ketergantungan obat,Kesehatan
8,duren sawit,Kesehatan
8,sekar,Kesehatan
8,islam klender jakarta,Kesehatan
8,bunda aliyah,Kesehatan
8,sammarie basra,Kesehatan
8,sayyidah,Kesehatan
8,hermina jatinegara,Kesehatan
8,asta nugraha,Kesehatan
8,restu,Kesehatan
8,bina waluya,Kesehatan
8,jakarta,Kesehatan
8,rawamangun,Kesehatan
8,alvernia agusta,Kesehatan
8,matraman,Kesehatan
8,kepulauan seribu,Kesehatan
16,panorama tours,Transportasi
16,tx travel - moi,Transportasi
16,asia wisata,Transportasi
16,nata tours,Transportasi
16,panorama tours1,Transportasi
16,nata tours1,Transportasi
16,dwidaya1,Transportasi
16,dwi java t&t,Transportasi
9,gerbang purnama,Lainnya
9,grogol i,Lainnya
9,grogol 2,Lainnya
9,hotel transit tomang,Lainnya
9,pondok citra grogol,Lainnya
9,pondok mitra kencana lestari,Lainnya
9,laura,Lainnya
9,bukit indah,Lainnya
9,pondok wisata,Lainnya
9,c' one hotel pulomas,Lainnya
9,pondok nirwana,Lainnya
9,pondok pulo mas,Lainnya
9,pondok tirta sentosa,Lainnya
9,griya permai,Lainnya
9,pondok impian,Lainnya
9,pondok kencana indah,Lainnya
9,pondok sunter indah,Lainnya
19,le palace du cho,Makan dan minum
15,panin unggul adb-a045-53750032,Tagihan
19,gauthier,Makan dan minum
2,franpix 6728,Belanja
2,ags airgate shop s,Belanja
19,chocolaterie trans,Makan dan minum
19,cafeco kft,Makan dan minum
2,dm 332.sz.,Belanja
2,zara,Belanja
19,new york café,Makan dan minum
19,ml inar pe' kse'g ma,Makan dan minum
19,spar,Makan dan minum
17,rudas gyo'gyfu:rdo,Liburan
19,joseph b?ckerei pa,Makan dan minum
19,manner,Makan dan minum
19,nordsee ges. m.b.h,Makan dan minum
16,wiener linien 703,Transportasi
2,spar dankt,Belanja
19,cafe savoy,Makan dan Minum
2,souvenir shop,Belanja
9,dp prepravni kontr,Lainnya
2,billa v celnici 10,Belanja
19,nordsee oc palladi,Makan dan Minum
19,ema espresso bar,Makan dan Minum
19,sbx praha clock,Makan dan Minum
17,staromestska radni,Liburan
2,manufaktura,Belanja
19,chimney cake acade,Makan dan Minum
9,xin gui̇ li̇n s.r.o.,Lainnya
19,"amlok, lokal",Makan dan Minum
17,hotel sanator,Liburan
19,sageb bvs dab,Makan dan Minum
16,ratp,Transportasi
19,kitsune france,Makan dan Minum
19,cafe kitsune,Makan dan Minum
2,hermes,Belanja
19,fauchon,Makan dan Minum
2,zara france,Belanja
2,apple store,Belanja
2,gl haussmann,Belanja
2,monop,Belanja
17,paris bastille,Liburan
2,relay,Belanja
19,itsu 077 heathrow,Makan dan Minum
2,boots,Belanja
5,creative mobile,Hiburan
19,nespresso usa,Makan dan Minum
2,t j maxx,Belanja
2,best buy,Belanja
19,dunkin,Makan dan Minum
8,cvs/pharmacy,Kesehatan
19,bta ist. yeni hava,Makan dan Minum
5,dglam by anna wija,Hiburan
19,xi fung tang,Makan dan Minum
15,koperasi rspp,Tagihan
2,miniso,Belanja
9,fmi veteran,Lainnya
2,indomaret,Belanja
8,misumi lash & beau,Kesehatan
19,kimukatsu,Makan dan Minum
19,kopi tuku bsd,Makan dan Minum
19,kayukayu restauran,Makan dan Minum
19,roti jadul kocabi,Makan dan Minum
2,tokopedia,Belanja
6,reksa dana syariah,Investasi
19,kopisoe-ho,Makan dan Minum
19,jco bsd square,Makan dan Minum
2,alfamart,Belanja
17,"laris, bsd",Liburan
2,puspita toko-ho,Belanja
19,irwan frozen food,Makan dan Minum
16,go-pay custo,Transportasi
2,shopee,Belanja
19,des & dan-ho,Makan dan Minum
2,raissa ng,Belanja
19,rosso' micro roast,Makan dan Minum
2,ranch market the b,Belanja
2,aeon bsd ssm,Belanja
2,aeon bsd dept stor,Belanja
19,wafflette by animo,Makan dan Minum
15,llg-anz indonesia pt ganesha aggies financial resiliency,Tagihan
15,sagaleh wijaya-ho,Tagihan
2,"zara, plaza se",Belanja
19,"sushi tei, ps",Makan dan Minum
19,"the foodhall, ps",Makan dan Minum
2,kkuldak aeon mall,Belanja
19,sushi tei the bree,Makan dan Minum
19,pempek kenari - ho,Makan dan Minum
19,gudeg keraton-ho,Makan dan Minum
19,pison coffe jakar,Makan dan Minum
2,shihlin mall teras,Belanja
19,sbux teraskota-scb,Makan dan Minum
19,chief coffe cirag,Makan dan Minum
19,chatime the breeze,Makan dan Minum
2,hobbie toko-ho,Belanja
2,sabar maju serpong,Belanja
2,88 toko plastik-ho,Belanja
19,dough lab-ho,Makan dan Minum
19,sbux kemang-sca8,Makan dan Minum
16,new nostimo mbl,Transportasi
19,monsieur spoon-pet,Makan dan Minum